include_in_hourly_primary,microcolony_pair,microcolony_ids,exposure_date,source_date,relative_period,target_hour,selected_minute,selection_status,day_status,video_id,filename_camera_label,source_video_path,symlink_path
true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_19_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_19_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_19_00_04.mp4
true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_20_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_20_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_20_00_04.mp4
true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_21_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_21_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_21_00_04.mp4
true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-18_2026-02-26_22_00_04,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_22_00_04.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_22_00_04.mp4
true,MCs-5-and-6,5;6,2026-02-23,2026-02-26,post_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-18_2026-02-26_23_30_03,bumblebox-18,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-5-and-6/post-exposure/bumblebox-18_2026-02-26_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-5-and-6/post/2026-02-26/bumblebox-18_2026-02-26_23_30_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,17,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_17_00_07,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_17_00_07.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_17_00_07.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,18,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_18_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,19,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_19_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_19_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,20,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_20_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_20_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,21,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_21_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_21_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,22,00,exact_hh00,partial_day,bumblebox-15_2026-02-22_22_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_22_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-22,pre_exposure_folder,23,30,fallback_hh30_missing_hh00,partial_day,bumblebox-15_2026-02-22_23_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/pre-exposure/bumblebox-15_2026-02-22_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/pre/2026-02-22/bumblebox-15_2026-02-22_23_30_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,00,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_00_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_00_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_00_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,01,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_01_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_01_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_01_00_02.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,02,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_02_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_02_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_02_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,03,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_03_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_03_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_03_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,04,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_04_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_04_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_04_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,05,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_05_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_05_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_05_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,06,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_06_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_06_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_06_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,07,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_07_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_07_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_07_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,08,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_08_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_08_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_08_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,09,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_09_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_09_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_09_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,10,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_10_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_10_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_10_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,11,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_11_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_11_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_11_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,12,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_12_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_12_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_12_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,13,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_13_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_13_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_13_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,14,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_14_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_14_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_14_00_02.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,15,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_15_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_15_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_15_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,16,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_16_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_16_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_16_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,17,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_17_00_02,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_17_00_02.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_17_00_02.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,18,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_18_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_18_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_18_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,19,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_19_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_19_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_19_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,20,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_20_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_20_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_20_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,21,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_21_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_21_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_21_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,22,00,exact_hh00,full_24_hours,bumblebox-15_2026-02-26_22_00_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_22_00_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_22_00_03.mp4
true,MCs-7-and-8,7;8,2026-02-23,2026-02-26,post_exposure_folder,23,30,fallback_hh30_missing_hh00,full_24_hours,bumblebox-15_2026-02-26_23_30_03,bumblebox-15,/media/august/AutoPolls9/dose-curve-pesticide-data/MCs-7-and-8/post-exposure/bumblebox-15_2026-02-26_23_30_03.mp4,/tmp/bumblebox_hourly_primary_mc1_8_explicit_links/MCs-7-and-8/post/2026-02-26/bumblebox-15_2026-02-26_23_30_03.mp4
